perturbation,n_cells,target_in_subset,diag_batch_js_divergence,diag_batch_n_batches_covered,diag_batch_status,diag_batch_stratum,diag_cellcycle_g2m_score_diff,diag_cellcycle_phase_chi2_p,diag_cellcycle_phase_shifted,diag_cellcycle_s_score_diff,diag_cellcycle_status,diag_kd_ctrl_norm_mean,diag_kd_pert_norm_mean,diag_kd_residual_ratio,diag_kd_stratum,diag_status
SRBD1,150,False,0.102219277522628,42,ok,medium,-0.029012133973143,6.249818142958658e-08,True,-0.062178587970505,ok,,,,target_not_measured,kd_unmeasurable
SRCAP,194,False,0.0617655909116889,47,ok,low,-0.0068656421024695,0.1378284409995253,False,0.0194424204168351,ok,,,,target_not_measured,kd_unmeasurable
SRF,123,False,0.0907020993666658,44,ok,medium,-0.0143132972605577,0.1059935132061551,False,0.0187706588380152,ok,,,,target_not_measured,kd_unmeasurable
SRFBP1,76,False,0.1209298356903214,40,ok,medium,-0.0796886602374939,0.0006428432433202,False,-0.0222035191681892,ok,,,,target_not_measured,kd_unmeasurable
SRP14,132,False,0.0581154734339902,47,ok,low,-0.0246821627819915,0.3891358531077019,False,-0.0069286493369293,ok,,,,target_not_measured,kd_unmeasurable
SRP19,124,False,0.102313752315635,42,ok,medium,0.0267470837553031,0.4475431458331441,False,-0.0108880449186986,ok,,,,target_not_measured,kd_unmeasurable
SRP54,81,False,0.1181600352032606,42,ok,medium,-0.0486088683452912,0.0022534132867925,False,-0.0615144260611717,ok,,,,target_not_measured,kd_unmeasurable
SRP68,171,False,0.0509256455941437,47,ok,low,-0.0197137032749208,9.554467874970924e-06,True,-0.0557318576442126,ok,,,,target_not_measured,kd_unmeasurable
SRP72,224,True,0.0340118056192615,48,ok,low,0.0022886797188688,0.3760902719007363,False,-0.0117180873234782,ok,2.54613055009219,0.2176727162170642,0.0854915770949697,strong,full
SRP9,168,True,0.0486977099149105,47,ok,low,-0.0024261405644049,0.5993459609115203,False,-0.0048797032728383,ok,4.192390206200898,0.4771990925545398,0.113825066151696,strong,full
SRPRB,164,False,0.0671957429497841,44,ok,medium,-0.018225731772956,0.0073616727679558,False,-0.0229910188101757,ok,,,,target_not_measured,kd_unmeasurable
SRRM1,180,True,0.0437857254619489,48,ok,low,-0.0050761686928652,0.0268074827726727,False,-0.0239669061153939,ok,2.589532006245251,0.5477666929294909,0.2115311537406858,medium,full
SRRM2,173,True,0.0712438092625027,43,ok,medium,-0.0027365419430004,0.762007775944857,False,0.0088441282727203,ok,4.140785566879734,0.8421783316377633,0.2033861251773011,medium,full
SRRT,307,True,0.0336077367124217,48,ok,low,0.0378418962720208,0.1467632969463966,False,0.0143177464641268,ok,1.000893708513985,0.1762706727988345,0.1761132788620896,strong,full
SRSF1,159,False,0.0782469500907704,45,ok,medium,-0.0096901482914827,0.4335772762846956,False,0.0109593425190798,ok,,,,target_not_measured,kd_unmeasurable
SRSF10,133,False,0.0903093373577635,44,ok,medium,-0.0010829483006518,0.8208828222861068,False,0.0083278961513596,ok,,,,target_not_measured,kd_unmeasurable
SRSF11,437,True,0.0154528346517197,48,ok,low,-0.00531708423659,0.5111669507156091,False,0.010012207645083,ok,2.84757566262827,1.9967820463013477,0.7012217699804147,weak,full
SRSF2,69,False,0.2041758903421668,33,ok,high,0.0065931325622772,0.3022649311372405,False,-0.0250624194930557,ok,,,,target_not_measured,kd_unmeasurable
SRSF3,29,False,0.4040891616897343,19,ok,high,-0.0031089382065683,0.036816743080265,False,-0.0829633435220912,ok,,,,target_not_measured,kd_unmeasurable
SRSF6,231,False,0.0593666994033781,46,ok,low,0.0129796901422508,0.4802713918653986,False,-0.0137480994838557,ok,,,,target_not_measured,kd_unmeasurable
SRSF7,118,False,0.1098136630416462,42,ok,medium,-0.0427447551002504,0.0015663016135084,False,-0.0314111519834881,ok,,,,target_not_measured,kd_unmeasurable
SS18L2,144,False,0.0560966040919697,46,ok,low,-0.0245417130297819,0.0496560650390069,False,0.0101840330367449,ok,,,,target_not_measured,kd_unmeasurable
SSBP1,119,False,0.0823842498049537,44,ok,medium,0.0079497401517364,0.3014453718782759,False,-0.0046758183138327,ok,,,,target_not_measured,kd_unmeasurable
SSBP3,107,False,0.1047826042160444,42,ok,medium,-0.0021640904825013,0.4184258161619915,False,-0.0127982509814209,ok,,,,target_not_measured,kd_unmeasurable
SSRP1,562,True,0.0237390432076977,48,ok,low,-0.0116890627777777,8.816434506225289e-12,True,-0.0327319450397008,ok,2.612016805046445,0.4826901466992862,0.1847959575783446,strong,full
SSU72,85,False,0.1505232911358242,39,ok,high,-0.0107138813391038,0.6600398825319564,False,0.0051686035923184,ok,,,,target_not_measured,kd_unmeasurable
SSX4,101,False,0.1153972982222087,41,ok,medium,0.0111864925452823,0.8951366803996781,False,-0.0113451237014357,ok,,,,target_not_measured,kd_unmeasurable
STARD7,117,False,0.0966771904813811,44,ok,medium,0.00476254437978,0.7049460883256711,False,-0.0019486702457871,ok,,,,target_not_measured,kd_unmeasurable
STAT5A,204,False,0.037812410567901,48,ok,low,0.004777065940602,0.3923543481660685,False,-0.017336463994603,ok,,,,target_not_measured,kd_unmeasurable
STIL,171,False,0.0510333235078748,47,ok,low,0.028933872842623,0.1102700803274687,False,-0.0015185849950898,ok,,,,target_not_measured,kd_unmeasurable
STRAP,106,False,0.0764840107132514,45,ok,medium,-0.0405420706034323,0.0037166667705292,False,-0.0366175684558258,ok,,,,target_not_measured,kd_unmeasurable
STRIP1,107,False,0.0935784251261571,44,ok,medium,0.0254448725829192,0.0443169663883373,False,0.018007216836336,ok,,,,target_not_measured,kd_unmeasurable
STX18,86,False,0.1099467960481372,41,ok,medium,-0.0142371253347399,0.4614737967434674,False,-0.0121063933910166,ok,,,,target_not_measured,kd_unmeasurable
STX5,51,False,0.1771516026597038,35,ok,high,-0.0083738787906724,0.2095930162842693,False,0.0014492798996125,ok,,,,target_not_measured,kd_unmeasurable
SUGP1,149,False,0.062531066350632,46,ok,low,0.0055045157747271,0.1745341800721707,False,-0.0146823877378607,ok,,,,target_not_measured,kd_unmeasurable
SUGT1,107,False,0.0864135569379702,45,ok,medium,0.0173158751212369,0.6879337473900848,False,0.0331695585755883,ok,,,,target_not_measured,kd_unmeasurable
SUMO2,63,False,0.1395579068822259,38,ok,high,-0.034080225075397,0.6272941243164629,False,-0.0044214758135526,ok,,,,target_not_measured,kd_unmeasurable
SUPT16H,93,False,0.1145558294952063,42,ok,medium,0.0291048518910289,0.0054213556245778,False,-0.0252552390052577,ok,,,,target_not_measured,kd_unmeasurable
SUPT4H1,74,False,0.1580167878494761,37,ok,high,-0.0010986465421881,0.8827736878086223,False,-0.0146547814066672,ok,,,,target_not_measured,kd_unmeasurable
SUPT5H,406,True,0.0191419450698783,48,ok,low,-0.0203940808379476,2.823161884143703e-44,True,-0.0749479550628301,ok,0.7104756163003432,0.114491416911304,0.1611475669038365,strong,full
SUPT6H,288,True,0.0283871819398052,48,ok,low,-0.1305855148992264,5.973827528324652e-100,True,-0.1513929192366231,ok,0.7544848410637124,0.1634902002051847,0.2166911663522459,medium,full
SUPV3L1,80,False,0.1717481266241562,37,ok,high,-0.0123796010788097,0.4145215758128748,False,0.0131730703092449,ok,,,,target_not_measured,kd_unmeasurable
SURF6,130,False,0.0962561013655595,44,ok,medium,-0.0846953502232174,1.9356967368768218e-07,True,0.0015264442285718,ok,,,,target_not_measured,kd_unmeasurable
SYF2,86,False,0.1184433664322194,41,ok,medium,0.0068661947908414,0.2610167887727565,False,-0.0540310799328771,ok,,,,target_not_measured,kd_unmeasurable
SYMPK,89,False,0.1264895352619893,40,ok,high,0.0233106002159655,0.714591449293686,False,0.0166326722661691,ok,,,,target_not_measured,kd_unmeasurable
SYS1,59,False,0.1873974533249762,34,ok,high,-0.0429633719824538,0.0741394541626236,False,0.028744512763122,ok,,,,target_not_measured,kd_unmeasurable
TACC3,132,False,0.0824985631042625,45,ok,medium,-0.0174372934827491,0.7994477879159101,False,-0.004214116969808,ok,,,,target_not_measured,kd_unmeasurable
TADA2A,39,False,0.2439320423695964,29,ok,high,0.0093299453695236,0.9085754351559632,False,0.0021493044362641,ok,,,,target_not_measured,kd_unmeasurable
TADA3,150,False,0.0522265224607603,46,ok,low,0.0091651896626569,0.6414795309018544,False,-0.011147358992105,ok,,,,target_not_measured,kd_unmeasurable
TAF1,97,False,0.1120136155857491,41,ok,medium,0.0212362430444376,0.5100945368929979,False,0.0200483097116805,ok,,,,target_not_measured,kd_unmeasurable
TAF10,39,False,0.2995081231713702,26,ok,high,0.0005010872284979,0.7489065694856067,False,0.0246660418183154,ok,,,,target_not_measured,kd_unmeasurable
TAF12,67,False,0.138908544625013,38,ok,high,-0.0193226165079888,0.0129437272085448,False,-0.0181132053079378,ok,,,,target_not_measured,kd_unmeasurable
TAF1B,94,False,0.0970506106991025,42,ok,medium,-0.0547883358818948,0.1161807589769333,False,0.0049477311533672,ok,,,,target_not_measured,kd_unmeasurable
TAF1C,134,False,0.0671911558200506,47,ok,medium,0.0076824527421604,0.0047564789896237,False,-0.0342140506758483,ok,,,,target_not_measured,kd_unmeasurable
TAF1D,141,False,0.057459538708112,47,ok,low,0.0341688200248427,0.0535854042588141,False,-0.019338398323583,ok,,,,target_not_measured,kd_unmeasurable
TAF2,144,False,0.0623022484481755,47,ok,low,0.0064967123521624,0.0002903659414024,False,0.0605000877406755,ok,,,,target_not_measured,kd_unmeasurable
TAF5,35,False,0.2682849762872012,28,ok,high,-0.0346759409009525,0.4700031484457384,False,0.0395648254569235,ok,,,,target_not_measured,kd_unmeasurable
TAF6,113,False,0.0964352298573737,44,ok,medium,-0.0279811980301814,0.5914071963486639,False,-0.0082290677122041,ok,,,,target_not_measured,kd_unmeasurable
TAF7,94,False,0.142532500318967,39,ok,high,0.00504660710002,0.0234087385375211,False,-0.0035284266987603,ok,,,,target_not_measured,kd_unmeasurable
TAF8,110,False,0.1141490173448722,42,ok,medium,0.050717544854372,0.513003179002415,False,0.0368149866540403,ok,,,,target_not_measured,kd_unmeasurable
TAMM41,120,False,0.0875926750108508,44,ok,medium,-0.024341556354643,0.3392977993385202,False,0.0126377442054949,ok,,,,target_not_measured,kd_unmeasurable
TANGO6,95,False,0.1266577529065998,40,ok,high,0.0180103528404007,0.5330682957319173,False,0.0064306997676001,ok,,,,target_not_measured,kd_unmeasurable
TARDBP,169,False,0.0262636733772301,48,ok,low,0.0130682849464269,0.8312027305321562,False,0.0055650068747257,ok,,,,target_not_measured,kd_unmeasurable
TARS,132,False,0.0800383249935681,46,ok,medium,-0.0173388090812339,0.2966677101593321,False,0.0238061235433737,ok,,,,target_not_measured,kd_unmeasurable
TARS2,74,False,0.1523564436045263,38,ok,high,0.0093454328461902,0.3557360033446188,False,-0.0230244454201807,ok,,,,target_not_measured,kd_unmeasurable
TBC1D28,78,False,0.1689379578567293,36,ok,high,0.0399787509015748,0.6142675963083766,False,0.0065574400619051,ok,,,,target_not_measured,kd_unmeasurable
TBC1D3,32,False,0.3010271825856722,26,ok,high,-0.0439139841075597,0.2463478676162789,False,0.0141048761804949,ok,,,,target_not_measured,kd_unmeasurable
TBCA,179,True,0.0527367535527982,47,ok,low,0.0091007771378662,0.2562489434898002,False,-0.0108938137956223,ok,3.126563440380555,0.1769690551957797,0.0566017797400713,strong,full
TBCB,102,False,0.1011778210772222,42,ok,medium,0.0228693823175628,0.6908552073512593,False,0.0066048213329459,ok,,,,target_not_measured,kd_unmeasurable
TBCC,141,False,0.08406369925146,44,ok,medium,-0.0051206098609728,0.8239346490269784,False,0.0059080447352821,ok,,,,target_not_measured,kd_unmeasurable
TBCD,28,False,0.4026761483315431,19,ok,high,0.0749444032990474,0.0637163788901753,False,-0.0049365540159336,ok,,,,target_not_measured,kd_unmeasurable
TBCE,129,False,0.077455711677666,45,ok,medium,0.0369573208811514,0.0661161831147984,False,-0.031323070086288,ok,,,,target_not_measured,kd_unmeasurable
TBL3,75,False,0.1182196461700682,41,ok,medium,-0.0574887347784764,0.0444243804202357,False,-0.0246661830979717,ok,,,,target_not_measured,kd_unmeasurable
TBP,151,False,0.0672034847745649,45,ok,medium,-0.0458458341657965,0.0435137258006799,False,0.0320234566697333,ok,,,,target_not_measured,kd_unmeasurable
TCERG1,105,False,0.113761572219973,43,ok,medium,-0.0115532670638097,0.2278564946418283,False,0.0209277020959711,ok,,,,target_not_measured,kd_unmeasurable
TCOF1,97,False,0.0902368432224167,44,ok,medium,-0.0086575295380365,0.8139852109293071,False,-0.0049471625213091,ok,,,,target_not_measured,kd_unmeasurable
TCP1,67,False,0.1461314601487274,38,ok,high,-0.0264403865811231,0.0010690196703537,False,-0.067591067872117,ok,,,,target_not_measured,kd_unmeasurable
TDGF1,106,False,0.1105388041517169,41,ok,medium,-0.0010029598364512,0.5281051684186997,False,0.0044999255325704,ok,,,,target_not_measured,kd_unmeasurable
TEAD3,267,False,0.0463353113177752,47,ok,low,0.0053971002663026,0.0568429919699467,False,0.0183489365610754,ok,,,,target_not_measured,kd_unmeasurable
TEFM,203,False,0.0561923707906199,47,ok,low,-0.0088451846441053,0.0503373190495471,False,-0.0180326260417957,ok,,,,target_not_measured,kd_unmeasurable
TELO2,74,False,0.1319303250713989,40,ok,high,-0.093546525760161,1.2355908459251854e-08,True,-0.0688549971228834,ok,,,,target_not_measured,kd_unmeasurable
TEN1,86,False,0.1150387409797718,41,ok,medium,-0.0101993562068329,0.890953961922953,False,0.0104069023151461,ok,,,,target_not_measured,kd_unmeasurable
TERF1,83,False,0.1517805725832888,38,ok,high,0.0171057764542625,0.7683896039640634,False,-0.0047600605378785,ok,,,,target_not_measured,kd_unmeasurable
TERF2,50,False,0.2573249277334553,30,ok,high,-0.0172271196958097,0.0699982606400147,False,-0.065423769414505,ok,,,,target_not_measured,kd_unmeasurable
TEX10,162,False,0.0566072330003492,46,ok,low,-0.0401088383570196,0.0011602048515788,False,-0.0450291039929618,ok,,,,target_not_measured,kd_unmeasurable
TFAM,82,False,0.1052723326259854,42,ok,medium,-0.0044388229925902,0.2112120919294977,False,-0.0284267921006026,ok,,,,target_not_measured,kd_unmeasurable
TFB2M,162,False,0.0511800721687684,48,ok,low,0.0314043487212211,0.1789991241648851,False,-0.0245211161111717,ok,,,,target_not_measured,kd_unmeasurable
TFDP1,163,False,0.0676307520597135,45,ok,medium,-0.0393425456730122,1.7009705109834306e-05,True,-0.054543522352051,ok,,,,target_not_measured,kd_unmeasurable
TFIP11,61,False,0.2256071014740698,33,ok,high,-0.0122809736998753,0.5621661280830867,False,-0.0044607033010624,ok,,,,target_not_measured,kd_unmeasurable
TFRC,57,False,0.1949026309969052,34,ok,high,0.0041437758063656,0.6148449370681077,False,0.0142829804686528,ok,,,,target_not_measured,kd_unmeasurable
TGS1,161,False,0.0432063583150622,47,ok,low,0.003286299230538,0.3697360100613163,False,-0.0117461638423311,ok,,,,target_not_measured,kd_unmeasurable
THAP1,110,False,0.0755646847774039,45,ok,medium,-0.0441458851459915,0.0502185414237997,False,0.0188590358960403,ok,,,,target_not_measured,kd_unmeasurable
THAP11,63,False,0.2307589219653428,31,ok,high,0.0263663010838093,0.5726371935136318,False,-0.0097719514183145,ok,,,,target_not_measured,kd_unmeasurable
THG1L,43,False,0.2348859101363366,30,ok,high,-0.0352305627335771,0.001028422066971,False,-0.0589093491782259,ok,,,,target_not_measured,kd_unmeasurable
THOC1,38,False,0.3143620723949377,26,ok,high,-0.0302817834664413,0.1981135485188952,False,0.021973423910758,ok,,,,target_not_measured,kd_unmeasurable
THOC2,190,True,0.0636699126695315,46,ok,medium,-0.0021378078853886,2.7385183720580182e-06,True,-0.0365347229655576,ok,2.0540791767594047,0.3669313794840665,0.1786354604221984,strong,full
THOC3,147,False,0.0540641656081234,46,ok,low,-0.0106182941944219,0.0146729570529067,False,0.0019158831279439,ok,,,,target_not_measured,kd_unmeasurable
THOC5,32,False,0.3325072871157457,23,ok,high,-0.0201663156200597,0.1627806403230736,False,-0.004722646913255,ok,,,,target_not_measured,kd_unmeasurable
THOC6,116,False,0.1153935932332686,41,ok,medium,0.0133541238232592,0.8521446069355194,False,-0.0040873830393326,ok,,,,target_not_measured,kd_unmeasurable
THOC7,132,False,0.0800364739825625,45,ok,medium,-0.0148492418383324,0.1836029739415418,False,-0.0176891324566262,ok,,,,target_not_measured,kd_unmeasurable
TICRR,157,False,0.0816311738373466,44,ok,medium,0.0620543783858717,6.463070601101334e-06,True,-0.0324494806054604,ok,,,,target_not_measured,kd_unmeasurable
TIGD1,59,False,0.2672409950541016,29,ok,high,0.034456005100597,0.4446916588885674,False,0.0119056755258339,ok,,,,target_not_measured,kd_unmeasurable
TIMELESS,64,False,0.1884722199231115,35,ok,high,-0.0020367591184972,0.9133309676438288,False,0.0352308006179949,ok,,,,target_not_measured,kd_unmeasurable
TIMM10,54,False,0.2445813126152967,31,ok,high,0.0380271506232273,0.7912403531375254,False,-0.0102918445083939,ok,,,,target_not_measured,kd_unmeasurable
TIMM13,178,True,0.0970290179115517,44,ok,medium,-0.0062774292087535,0.452854625925704,False,-0.0125815871034938,ok,5.555282202860249,0.8316060337153882,0.1496964516559067,strong,full
TIMM22,78,False,0.1757246068586319,36,ok,high,0.0078720643887543,0.9584114880276358,False,-0.0262122459162999,ok,,,,target_not_measured,kd_unmeasurable
TIMM23B,498,False,0.0168299960159494,48,ok,low,-0.101811700902394,1.726648096731714e-67,True,-0.0826910077642721,ok,,,,target_not_measured,kd_unmeasurable
TIMM44,45,False,0.2830197846076867,28,ok,high,-0.1096210643838097,0.0002001508794119,False,-0.0321671349100606,ok,,,,target_not_measured,kd_unmeasurable
TIMM8A,162,False,0.0783318616661291,45,ok,medium,0.0022479396355729,0.6885233980315721,False,0.0026630117974702,ok,,,,target_not_measured,kd_unmeasurable
TIMM9,201,False,0.0427277896128079,47,ok,low,-0.0207400622946555,0.1437399236904006,False,0.0165067964822113,ok,,,,target_not_measured,kd_unmeasurable
TINF2,76,False,0.1637149890312573,36,ok,high,0.0008736662348744,0.8620128768832638,False,0.0078600530633896,ok,,,,target_not_measured,kd_unmeasurable
TIPIN,109,False,0.0829223278406089,44,ok,medium,0.0041154490673829,0.8177098813165575,False,0.00523098843366,ok,,,,target_not_measured,kd_unmeasurable
TKT,202,True,0.0494398593576336,48,ok,low,0.0254059619693585,0.0433921747638987,False,-0.0050421201984654,ok,3.9088908744039266,2.218026326637492,0.567431119953105,weak,full
TLCD1,155,False,0.0844354334797462,44,ok,medium,-0.0059674235611,0.6732850126955453,False,-0.0215012732274082,ok,,,,target_not_measured,kd_unmeasurable
TLN1,87,False,0.1567476859023724,38,ok,high,-0.0098657061948442,0.7913265846204784,False,-0.0230921757002521,ok,,,,target_not_measured,kd_unmeasurable
TM7SF2,100,False,0.1151861972889689,41,ok,medium,-0.0159385824918097,0.4585641271311799,False,1.370507049493555e-05,ok,,,,target_not_measured,kd_unmeasurable
TMA16,172,False,0.0566228435929687,47,ok,low,-0.0422301471085771,0.0017607891945065,False,-0.0045952746192143,ok,,,,target_not_measured,kd_unmeasurable
TMED2,137,False,0.0517956937870729,47,ok,low,-0.0114563962119849,0.7661935731966725,False,-0.0257522151296145,ok,,,,target_not_measured,kd_unmeasurable
TMEM127,132,False,0.065373796460773,46,ok,medium,-0.0126480574638097,0.2124779840811334,False,0.0108973351965555,ok,,,,target_not_measured,kd_unmeasurable
